HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side,Group,GroupSize
0,0,2,-0.4037696748520379,0,-0.33310465947702855,-0.27475988380013605,-0.017680235847693224,-0.2706259042558427,-0.15277995790932905,1,5,0.6173197092753208,0,-0.06641629024045076,-0.6487347223401672
0,0,2,-0.33403748485524115,0,0.7237008185618731,-0.2810267305009518,-0.198290467545552,-0.2688489128047078,-0.25947614130676655,1,5,0.6192946696049582,0,-0.06604188113576645,-0.6487347223401672
0,1,1,-0.8918950048296153,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.2559019689516799,0,-0.06529306292639782,-0.6487347223401672
2,1,2,-0.7524306248360217,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.463272803563605,1,-0.06454424471702919,-0.6487347223401672
0,0,2,-0.6129662448424282,0,0.2710004776827447,-0.23277201090467078,0.2365119420974413,-0.2706259042558427,-0.24889470163098762,0,5,0.6212696299345956,0,-0.06416983561234488,-0.6487347223401672
1,1,2,0.014623465128742697,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.9053747048751006,0,-0.06379542650766055,-0.022268276961021034
1,1,2,0.014623465128742697,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.9053747048751006,0,-0.06379542650766055,-0.022268276961021034
0,0,2,-0.5432340548456314,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.24602716730349297,1,-0.06342101740297625,-0.6487347223401672
1,1,2,-1.8681456647847698,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,-1.0850960948721025,1,-0.06304660829829194,0.604198168418125
1,0,2,0.9908741250838974,0,-0.2861691726300286,-0.23339869557475237,-0.2835786325139853,0.9315088124369564,1.2474972258520822,0,0,-1.0850960948721025,1,-0.06304660829829194,0.604198168418125
1,0,2,-0.05510872486805407,0,-0.33310465947702855,0.8990205032626467,-0.2835786325139853,-0.2697374085302752,3.757943788930633,0,0,-1.0850960948721025,1,-0.06304660829829194,0.604198168418125
1,0,0,0.15408784512233623,1,-0.33310465947702855,1.261244242569795,-0.2835786325139853,-0.2253126222519013,1.6249019076215305,0,0,-1.1127455394870258,0,-0.06267219919360761,-0.6487347223401672
0,0,2,-0.4037696748520379,0,-0.2785989328159964,-0.2697464064394835,0.8368737307968052,-0.2706259042558427,-0.23478611539661573,1,5,0.623244590264233,0,-0.062297790088923305,-0.6487347223401672
1,1,2,-0.19457310486164758,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.9033997445454632,0,-0.06154897187955467,-0.022268276961021034
1,0,0,0.9908741250838974,0,-0.33310465947702855,-0.2565860283677705,0.2632690134600871,3.8546597495539627,-0.1880514234952588,0,1,-0.9033997445454632,0,-0.06154897187955467,-0.022268276961021034
0,0,2,-0.05510872486805407,0,2.0121556349101613,-0.2810267305009518,-0.27521704771315847,-0.2706259042558427,-0.26300328786535954,0,5,0.46524776389324235,1,-0.06117456277487036,-0.6487347223401672
0,0,1,-0.33403748485524115,0,-0.33310465947702855,-0.11432860825925384,2.149642544526612,-0.21820465644736145,-0.26300328786535954,0,6,0.2578769292813173,0,-0.06042574456550173,-0.022268276961021034
0,0,2,-0.12484091486485083,0,-0.16655938356831915,-0.2810267305009518,0.7833595880715137,-0.2706259042558427,-0.26300328786535954,0,5,0.6252195505938704,0,-0.06042574456550173,-0.022268276961021034
2,0,0,-1.1010915748200056,0,3.0644189690606436,-0.26159950572842305,0.5642860662898517,-0.2706259042558427,-0.1377895850353089,0,5,0.46919768455251715,1,-0.060051335460817416,-0.022268276961021034
2,0,2,-0.12484091486485083,0,1.171859015552582,-0.2810267305009518,-0.24009839154968596,-0.2697374085302752,-0.26300328786535954,0,4,-0.6150555364184055,1,-0.060051335460817416,-0.022268276961021034
0,1,2,-1.8681456647847698,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.24997708796276774,1,-0.0596769263561331,0.604198168418125
0,1,2,-0.33403748485524115,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.24997708796276774,1,-0.0596769263561331,0.604198168418125
0,1,2,-1.8681456647847698,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.24997708796276774,1,-0.0596769263561331,0.604198168418125
1,0,2,1.4789994550614747,1,-0.31342203596054474,-0.13124909435145626,-0.2835786325139853,-0.1275780924394786,1.8136042485062547,0,0,-1.083121134542465,1,-0.059302517251448784,-0.022268276961021034
1,1,0,-0.12484091486485083,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,0,-1.083121134542465,1,-0.059302517251448784,-0.022268276961021034
0,0,2,-0.19457310486164758,0,1.438331457006517,-0.2810267305009518,-0.2835786325139853,-0.10447720357472413,-0.17482462390053513,0,5,0.6271945109235076,0,-0.058928108146764475,-0.6487347223401672
0,0,0,0.15408784512233623,0,-0.2982815563324802,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.24801291499133937,0,6,0.25195204829240514,1,-0.05855369904208016,-0.6487347223401672
2,0,2,-0.05510872486805407,0,5.055392040151124,-0.2810267305009518,-0.2835786325139853,-0.2590754598234655,-0.26123971458606304,0,3,-0.8954999032269138,0,-0.05780488083271153,-0.6487347223401672
0,0,0,-1.7286812847911763,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.25392700862204254,1,-0.05668165351865859,1.8571310591764172
0,0,2,-1.3800203348071927,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.25392700862204254,1,-0.05668165351865859,1.8571310591764172
0,0,2,-2.0076100447783634,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.25392700862204254,1,-0.05668165351865859,1.8571310591764172
0,1,2,0.4330166051095233,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.25392700862204254,1,-0.05668165351865859,1.8571310591764172
0,1,2,-1.7984134747879732,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.25392700862204254,1,-0.05668165351865859,1.8571310591764172
2,0,2,-0.26430529485844434,0,2.6283731557723864,-0.2810267305009518,-0.014335601927362506,-0.05827542584521523,-0.2383132619552087,0,3,-0.8935249428972764,0,-0.05630724441397427,-0.022268276961021034
2,0,2,2.385517925019833,0,4.34076140170648,-0.2810267305009518,-0.18323961490406374,-0.2688489128047078,-0.26300328786535954,0,3,-0.8935249428972764,0,-0.05630724441397427,-0.022268276961021034
2,1,2,0.3632844151127265,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.629169471253145,0,-0.05555842620460564,-0.022268276961021034
2,0,2,0.4330166051095233,0,1.5125198071840331,-0.2810267305009518,2.6295975120940698,0.3868609326640918,-0.26300328786535954,0,5,0.629169471253145,0,-0.05555842620460564,-0.022268276961021034
0,1,2,-0.19457310486164758,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.2559019689516799,1,-0.05518401709992133,-0.6487347223401672
0,0,2,0.7119453650967104,0,-0.33310465947702855,-0.27914667649070707,-0.2835786325139853,0.4419476676492755,-0.21979574252259557,0,6,0.2598518896109547,0,-0.054809607995237014,-0.6487347223401672
1,0,0,0.3632844151127265,0,-0.33310465947702855,-0.06983399668346228,1.9556537771474303,-0.18888429750363464,-0.03021161499822315,0,3,-0.9093246255343754,1,-0.053686380681184066,-0.6487347223401672
1,0,2,0.5027487951063201,0,-0.33310465947702855,0.35380484029167986,-0.2819063155538199,-0.2564099726467631,2.2280439691409293,0,1,-0.8994498238861885,0,-0.05331197157649976,-0.6487347223401672
0,1,2,1.2000706950742877,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.261826849940592,0,-0.05293756247181544,-0.6487347223401672
0,0,2,-0.19457310486164758,0,-0.2695146450391577,-0.24029222694564964,1.2131450468340108,0.09099185605012125,-0.26300328786535954,1,5,0.4770975258710667,1,-0.052563153367131125,-0.6487347223401672
2,1,2,-0.05510872486805407,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.47907248620070403,1,-0.05218874426244681,-0.6487347223401672
0,0,0,-0.6129662448424282,0,-0.33310465947702855,1.6491620533502875,-0.2718724137928278,-0.2706259042558427,-0.20392358300892718,1,5,0.6331193919124198,0,-0.051439926053078185,-0.6487347223401672
0,1,2,0.4330166051095233,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.2638018102702294,0,-0.05106551694839387,-0.6487347223401672
0,0,0,-1.2405559548135991,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.2578769292813173,1,-0.05069110784370955,3.7365303953138556
0,1,1,-1.0313593848232088,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.2578769292813173,1,-0.05069110784370955,3.7365303953138556
0,1,1,-1.7286812847911763,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.2578769292813173,1,-0.05069110784370955,3.7365303953138556
0,0,2,-1.2405559548135991,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.2578769292813173,1,-0.05069110784370955,3.7365303953138556
0,1,2,0.15408784512233623,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.2578769292813173,1,-0.05069110784370955,3.7365303953138556
0,0,2,-0.961627194826412,0,-0.33310465947702855,0.2786026798818913,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.2578769292813173,1,-0.05069110784370955,3.7365303953138556
0,0,2,0.7119453650967104,0,-0.33310465947702855,-0.27977336116078866,-0.2835786325139853,-0.20931969919168666,0.4741703428805723,0,6,0.2578769292813173,1,-0.05069110784370955,3.7365303953138556
0,0,2,-1.5194847148007862,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.2578769292813173,1,-0.05069110784370955,3.7365303953138556
0,0,2,-0.33403748485524115,0,-0.2074386785640933,-0.2810267305009518,-0.06784974465265399,0.1771759414301667,-0.26300328786535954,0,5,0.4810474465303414,1,-0.04994228963434093,-0.6487347223401672
0,1,2,-0.47350186484883466,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.2598518896109547,1,-0.04956788052965661,-0.6487347223401672
2,1,2,-0.19457310486164758,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,4,-0.6367801000444168,0,-0.049193471424972296,-0.6487347223401672
1,0,0,1.688196025051865,0,-0.33310465947702855,0.26042882444952575,-0.2016351014658827,-0.23597457095871105,1.8321217679388677,1,2,-0.865875498282353,1,-0.048070244110919355,-0.022268276961021034
1,0,2,0.7816775550935071,0,-0.3300765635514157,-0.23339869557475237,-0.2835786325139853,-0.09203826341677944,-0.26300328786535954,0,2,-0.865875498282353,1,-0.048070244110919355,-0.022268276961021034
2,0,2,-0.682698434839225,0,-0.09085698542799668,-0.2810267305009518,1.2031111450730188,-0.2706259042558427,-0.26300328786535954,0,4,-0.6111056157591308,1,-0.04769583500623504,-0.6487347223401672
2,0,0,1.7579282150486617,0,0.322478108418164,-0.2810267305009518,1.1663201719493808,-0.2537444854700606,-0.26212150122571126,0,5,0.6370693125716946,0,-0.04694701679686641,0.604198168418125
2,0,2,-0.5432340548456314,0,0.5329307752482605,0.0849571168266858,-0.06952206161281935,-0.25818696409789804,-0.26300328786535954,0,4,-0.632830179385142,0,-0.04694701679686641,0.604198168418125
2,0,2,-0.26430529485844434,0,1.6957196106836134,-0.2810267305009518,-0.2702000968326624,-0.2706259042558427,-0.26300328786535954,0,5,0.6370693125716946,0,-0.04694701679686641,0.604198168418125
2,0,2,1.3395350750678812,0,-0.125680088572545,-0.2810267305009518,1.1830433415510344,-0.2706259042558427,-0.26300328786535954,1,4,-0.6091306554294934,1,-0.04657260769218209,0.604198168418125
2,0,1,0.8514097450903039,0,-0.33310465947702855,-0.2810267305009518,1.6011225815923742,-0.2635179384513029,-0.26300328786535954,1,3,-0.907349665204738,1,-0.04657260769218209,0.604198168418125
2,0,2,-1.1010915748200056,0,-0.2922253644812544,-0.2810267305009518,5.144762220182769,-0.2706259042558427,-0.26300328786535954,1,3,-0.907349665204738,1,-0.04657260769218209,0.604198168418125
1,0,2,1.967124785039052,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.8421759743267044,1,-0.04619819858749778,-0.6487347223401672
1,1,2,-0.26430529485844434,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.840201013997067,1,-0.045823789482813466,-0.022268276961021034
1,1,0,1.3395350750678812,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.840201013997067,1,-0.045823789482813466,-0.022268276961021034
2,0,2,0.3632844151127265,0,0.9523220609456469,-0.24906581232679165,0.34354022754802427,-0.2706259042558427,-0.24184040851380167,0,4,-0.607155695099856,1,-0.04544938037812915,-0.6487347223401672
0,1,2,-0.8918950048296153,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.261826849940592,1,-0.04470056216876052,-0.6487347223401672
0,0,2,-2.0076100447783634,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.26775173092950416,0,-0.04432615306407621,-0.022268276961021034
0,0,0,-0.961627194826412,0,-0.3240203717001899,0.8094045954409821,3.3687616084871586,-0.2706259042558427,-0.26300328786535954,1,6,0.26775173092950416,0,-0.04432615306407621,-0.022268276961021034
0,0,0,0.5724809851031168,0,0.3118797726785188,-0.2810267305009518,-0.28023399859365455,-0.09825773349575179,0.008586997146299577,0,5,0.4830224068599788,1,-0.043951743959391894,-0.6487347223401672
0,0,2,0.5724809851031168,0,0.35124501971148653,-0.2810267305009518,0.10774353616470869,-0.2537444854700606,0.874501477280875,0,5,0.48499736718961617,1,-0.04357733485470758,-0.6487347223401672
0,0,2,1.409267265064678,0,0.9084146700242599,-0.2804000458308702,0.8703200700001124,-0.011185152390138838,-0.25154006154993236,0,6,0.26972669125914156,0,-0.04320292575002326,-0.6487347223401672
0,0,2,-0.7524306248360217,0,-0.3315906115142221,-0.2804000458308702,-0.2835786325139853,-0.2706259042558427,0.3948095453122304,0,5,0.6429941935606067,0,-0.04207969843597032,-0.6487347223401672
0,0,2,-0.26430529485844434,0,-0.18018581523357718,-0.2609728210583415,-0.2835786325139853,-0.1489019898530981,0.29516765503197884,1,5,0.48697232751925357,1,-0.041705289331286005,-0.6487347223401672
0,0,1,-0.12484091486485083,0,-0.33310465947702855,-0.20833130877148953,3.1413265019046697,-0.2688489128047078,-0.26300328786535954,1,5,0.6449691538902441,0,-0.04095647112191737,-0.6487347223401672
0,0,0,0.9908741250838974,0,-0.2937394124440609,-0.19830435405018437,-0.2785616816334892,-0.16667190436444768,0.2263882971394158,0,6,0.2657767705998668,1,-0.0390844255984958,-0.6487347223401672
0,0,2,-0.6129662448424282,0,-0.31947822781177054,-0.2810267305009518,-0.02102486976802394,0.1958343516670838,-0.26300328786535954,0,5,0.6508940348791563,0,-0.03871001649381149,-0.6487347223401672
1,1,2,1.7579282150486617,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,2,-0.9112995858640128,0,-0.038335607389127176,-0.6487347223401672
0,1,2,0.08435565512553946,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.26775173092950416,1,-0.03796119828444286,-0.6487347223401672
1,1,2,0.5724809851031168,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.8974748635565512,0,-0.037586789179758544,-0.6487347223401672
0,0,0,0.08435565512553946,0,-0.2422617817086416,-0.2553326590276074,0.6412126464574582,-0.2697374085302752,-0.26300328786535954,1,5,0.48894728784889097,1,-0.03721238007507423,-0.6487347223401672
0,0,2,-0.6129662448424282,0,0.6222596050538409,-0.22274505618336565,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,5,0.6528689952087937,0,-0.03683797097038992,-0.022268276961021034
0,0,2,-0.6129662448424282,0,-0.29525346040686734,-0.2810267305009518,1.0475856677776403,-0.23153209233087366,-0.2242046757208368,0,6,0.27367661191841636,0,-0.03683797097038992,-0.022268276961021034
0,0,2,-0.33403748485524115,0,-0.33310465947702855,0.0893439095172568,-0.2835786325139853,-0.2706259042558427,1.1125838699859008,0,5,0.49092224817852836,1,-0.03608915276102129,-0.6487347223401672
0,0,2,1.0606063150806941,0,-0.33310465947702855,-0.20519788542108167,-0.2835786325139853,0.39396889846863165,-0.26300328786535954,0,5,0.654843955538431,0,-0.03571474365633697,-0.6487347223401672
0,0,0,-2.0076100447783634,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.26972669125914156,1,-0.035340334551652655,-0.022268276961021034
0,1,2,-0.961627194826412,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.26972669125914156,1,-0.035340334551652655,-0.022268276961021034
1,1,2,-0.682698434839225,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.8954999032269138,0,-0.034217107237599714,-0.022268276961021034
1,1,0,-0.6129662448424282,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.8954999032269138,0,-0.034217107237599714,-0.022268276961021034
2,0,1,-0.6129662448424282,1,-0.3119079879977383,-0.2810267305009518,-0.1849119318642291,1.3082310000775674,-0.26300328786535954,0,5,0.6568189158680684,0,-0.0338426981329154,-0.6487347223401672
0,1,2,0.3632844151127265,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.2756515722480537,0,-0.03346828902823108,-0.6487347223401672
0,0,1,-0.8221628148328185,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.2776265325776911,0,-0.03271947081886246,-0.6487347223401672
0,0,2,-0.6129662448424282,0,-0.33310465947702855,-0.2653596137489125,-0.2835786325139853,-0.2706259042558427,0.44507138377218025,1,4,-0.6051807347702186,1,-0.03234506171417814,-0.6487347223401672
0,0,2,0.9211419350871006,0,-0.33310465947702855,-0.2804000458308702,-0.2835786325139853,-0.2555214769211956,1.1487371222114788,0,4,-0.6032057744405812,1,-0.03159624350480951,-0.6487347223401672
0,0,2,-0.05510872486805407,0,-0.33310465947702855,-0.16822348988626895,0.5793369189313399,-0.2706259042558427,-0.26300328786535954,1,5,0.4928972085081657,1,-0.031221834400125197,-0.6487347223401672
2,0,2,0.9908741250838974,0,0.2346633265753899,-0.21647820948254995,3.044332118215079,-0.23864005813541347,-0.26300328786535954,1,5,0.6587938761977058,0,-0.03047301619075657,-0.6487347223401672
1,0,1,1.8276604050454586,1,-0.33310465947702855,-0.2171048941526315,-0.2835786325139853,-0.023624092548083547,4.45720059417169,0,2,-0.9093246255343754,0,-0.030098607086072256,-0.6487347223401672
0,0,2,-0.5432340548456314,0,-0.28919726855564154,-0.26410624440874936,-0.20497973538621342,0.3459901292879877,-0.25330363482922885,0,6,0.2756515722480537,1,-0.029349788876703625,-0.6487347223401672
0,0,2,-0.8221628148328185,0,-0.33310465947702855,0.13007841307255893,0.20975487073479557,-0.2706259042558427,-0.232140755477671,0,4,-0.6269052983962298,0,-0.028600970667334996,-0.6487347223401672
1,0,0,1.7579282150486617,0,-0.33310465947702855,0.06929000007464653,-0.2835786325139853,13.268271961941403,2.205117516510075,0,2,-0.8619255776230783,1,-0.028226561562650684,-0.6487347223401672
0,0,2,-0.26430529485844434,0,-0.33310465947702855,-0.15255637313422968,-0.2835786325139853,-0.2706259042558427,0.22109757730152635,1,5,0.4948721688378031,1,-0.027852152457966368,-0.6487347223401672
0,0,2,-0.12484091486485083,0,-0.33310465947702855,-0.24530570430630222,1.139563100586735,-0.2706259042558427,-0.26300328786535954,1,6,0.2776265325776911,1,-0.027477743353282052,-0.6487347223401672
1,0,0,1.130338505077491,0,-0.33310465947702855,0.029808865859507542,-0.2835786325139853,1.4530558033450667,3.4360916654590232,0,2,-0.8599506172934409,1,-0.02710333424859774,-0.6487347223401672
1,1,2,0.15408784512233623,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.8362510933377924,1,-0.026728925143913423,-0.6487347223401672
1,1,0,-0.682698434839225,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,2,-0.8579756569638035,1,-0.02635451603922911,-0.6487347223401672
0,0,2,0.08435565512553946,0,-0.33310465947702855,-0.2540792896874442,-0.2835786325139853,-0.2706259042558427,-0.25771256802747006,0,6,0.2796014929073285,0,-0.025980106934544795,-0.6487347223401672
0,0,2,-0.33403748485524115,0,-0.043921498580996754,0.030435550529589114,-0.2835786325139853,-0.2706259042558427,-0.24889470163098762,0,6,0.28157645323696584,0,-0.025605697829860483,-0.6487347223401672
0,0,2,-0.12484091486485083,0,-0.33310465947702855,-0.2684930370993204,-0.22003058802770165,0.04834406122288226,0.1919986181931343,0,5,0.6627437968569806,0,-0.02485687962049185,-0.6487347223401672
2,0,2,0.9211419350871006,0,5.877520083955026,-0.2810267305009518,-0.22337522194803236,-0.2706259042558427,1.3462573294926854,0,5,0.664718757186618,0,-0.02448247051580754,-0.6487347223401672
1,1,0,0.014623465128742697,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.8935249428972764,0,-0.024108061411123222,-0.022268276961021034
1,0,0,0.5724809851031168,0,-0.33310465947702855,1.1196135071313598,-0.2718724137928278,3.3704295791196865,-0.18452427693666582,0,1,-0.8935249428972764,0,-0.024108061411123222,-0.022268276961021034
1,1,2,2.4552501150166295,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,2,-0.8560006966341661,1,-0.02373365230643891,-0.6487347223401672
0,1,2,-0.33403748485524115,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,0.2796014929073285,1,-0.023359243201754594,-0.6487347223401672
0,0,0,-0.4037696748520379,0,-0.2695146450391577,-0.2810267305009518,-0.2835786325139853,0.40907332580327876,-0.26123971458606304,0,6,0.28157645323696584,1,-0.022984834097070278,-0.6487347223401672
0,0,2,-0.47350186484883466,0,0.7055322430081957,-0.2528259203472811,-0.25682156115133953,-0.2644064341768704,-0.25947614130676655,1,5,0.49882208949707785,1,-0.022610424992385966,-0.6487347223401672
2,0,2,-0.4037696748520379,0,-0.06663221802309349,0.027928811849262828,-0.0009570662460396364,-0.2706259042558427,0.6390644444947939,0,5,0.5007970498267152,1,-0.02223601588770165,-0.6487347223401672
0,0,2,-0.5432340548456314,0,-0.3285625155886092,-0.24029222694564964,0.13951755840785052,0.15140956538870984,-0.26300328786535954,0,5,0.6666937175162553,0,-0.021861606783017337,-0.6487347223401672
0,0,2,0.5724809851031168,0,0.6676810439380344,0.2679490404905046,-0.2835786325139853,-0.2679604170791403,-0.25154006154993236,0,5,0.6686686778458927,0,-0.02148719767833302,-0.6487347223401672
2,0,2,-0.8221628148328185,0,0.04540733122458375,-0.2810267305009518,3.360400023686332,-0.2706259042558427,-0.26300328786535954,1,5,0.5027720101563526,1,-0.021112788573648705,-0.6487347223401672
2,1,2,0.4330166051095233,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.5067219308156274,1,-0.019989561259595764,-0.6487347223401672
1,0,2,0.29355222511592977,0,-0.33310465947702855,2.5967092745136235,-0.2835786325139853,-0.0849302976122396,0.5782211663590651,1,1,-0.834276133008155,1,-0.01961515215491145,-0.022268276961021034
1,0,0,0.5724809851031168,0,-0.33310465947702855,1.18353534347968,-0.2835786325139853,-0.089372776240077,-0.195987503252093,1,1,-0.834276133008155,1,-0.01961515215491145,-0.022268276961021034
1,0,0,0.22382003511913298,0,-0.33310465947702855,-0.1845172913083898,-0.2835786325139853,4.608992620560753,1.4335542068178617,0,1,-0.8323011726785176,1,-0.018117515736174192,-0.6487347223401672
2,0,0,0.15408784512233623,0,-0.2997956042952867,-0.2810267305009518,-0.2835786325139853,-0.2697374085302752,0.19905291131032024,0,5,0.6706436381755301,0,-0.017743106631489876,-0.6487347223401672
1,0,2,-0.12484091486485083,0,-0.33310465947702855,2.2382456432269646,-0.2835786325139853,1.1820646070469853,4.056869459771387,0,0,-1.108795618827751,0,-0.01736869752680556,-0.6487347223401672
1,1,0,0.3632844151127265,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,4,-0.6249303380665925,0,-0.015871061108068303,-0.6487347223401672
2,0,2,-1.3800203348071927,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.5106718514749021,1,-0.015496652003383989,1.2306646137972712
2,1,2,-0.26430529485844434,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.5106718514749021,1,-0.015496652003383989,1.2306646137972712
2,1,2,0.014623465128742697,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.5106718514749021,1,-0.015496652003383989,1.2306646137972712
2,1,2,-1.9378778547815667,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.5106718514749021,1,-0.015496652003383989,1.2306646137972712
0,0,2,0.08435565512553946,0,-0.3315906115142221,0.2184409515540605,-0.2835786325139853,-0.2617409470001679,-0.26300328786535954,1,6,0.2894762945555154,1,-0.015122242898699675,-0.6487347223401672
1,0,2,2.4552501150166295,0,-0.21652296634093196,1.2380569097767768,-0.2835786325139853,2.395749768172162,-0.15101638463003256,0,2,-0.907349665204738,0,-0.01474783379401536,1.2306646137972712
1,0,2,0.15408784512233623,0,-0.33310465947702855,3.8989600189431286,0.07931414784189758,0.2846839242238317,17.669009816021326,0,2,-0.907349665204738,0,-0.01474783379401536,1.2306646137972712
